Namespace(batch_size=8, dataset='coco', epochs=26, gpus='0,1,2,3,4,5,6,7', log_interval=100, lr=0.01, lr_decay=0.1, lr_decay_epoch='17,23', lr_warmup=1000.0, mixup=False, momentum=0.9, network='resnet50_v1b', no_mixup_epochs=20, num_workers=4, resume='', save_interval=1, save_prefix='faster_rcnn_resnet50_v1b_coco', seed=233, start_epoch=0, val_interval=26, verbose=False, wd=0.0001)
Start training from [Epoch 0]
[Epoch 0 Iteration 0] Set learning rate to 0.003333333333333333
[Epoch 11][Batch 11199], Speed: 15.663 samples/sec, RPN_Conf=0.097,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.317,RCNN_SmoothL1=0.171,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.874
[Epoch 11][Batch 11299], Speed: 15.360 samples/sec, RPN_Conf=0.097,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.317,RCNN_SmoothL1=0.171,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.874
[Epoch 11][Batch 11399], Speed: 15.174 samples/sec, RPN_Conf=0.097,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.317,RCNN_SmoothL1=0.171,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.874
[Epoch 11][Batch 11499], Speed: 15.606 samples/sec, RPN_Conf=0.097,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.317,RCNN_SmoothL1=0.171,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.874
[Epoch 11][Batch 11599], Speed: 15.394 samples/sec, RPN_Conf=0.097,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.317,RCNN_SmoothL1=0.171,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.874
[Epoch 11][Batch 11699], Speed: 15.214 samples/sec, RPN_Conf=0.097,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.317,RCNN_SmoothL1=0.171,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.874
[Epoch 11][Batch 11799], Speed: 15.366 samples/sec, RPN_Conf=0.097,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.317,RCNN_SmoothL1=0.171,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.874
[Epoch 11][Batch 11899], Speed: 15.430 samples/sec, RPN_Conf=0.097,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.317,RCNN_SmoothL1=0.171,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.873
[Epoch 11][Batch 11999], Speed: 15.357 samples/sec, RPN_Conf=0.097,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.318,RCNN_SmoothL1=0.171,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.873
[Epoch 11][Batch 12099], Speed: 15.431 samples/sec, RPN_Conf=0.097,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.318,RCNN_SmoothL1=0.171,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.873
[Epoch 11][Batch 12199], Speed: 15.450 samples/sec, RPN_Conf=0.097,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.318,RCNN_SmoothL1=0.171,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.873
[Epoch 11][Batch 12299], Speed: 15.239 samples/sec, RPN_Conf=0.097,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.318,RCNN_SmoothL1=0.171,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.873
[Epoch 11][Batch 12399], Speed: 15.234 samples/sec, RPN_Conf=0.097,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.318,RCNN_SmoothL1=0.171,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.873
[Epoch 11][Batch 12499], Speed: 15.383 samples/sec, RPN_Conf=0.097,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.318,RCNN_SmoothL1=0.171,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.873
[Epoch 11][Batch 12599], Speed: 15.225 samples/sec, RPN_Conf=0.097,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.318,RCNN_SmoothL1=0.171,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.873
[Epoch 11][Batch 12699], Speed: 15.278 samples/sec, RPN_Conf=0.097,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.318,RCNN_SmoothL1=0.171,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.873
[Epoch 11][Batch 12799], Speed: 15.218 samples/sec, RPN_Conf=0.097,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.318,RCNN_SmoothL1=0.171,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.873
[Epoch 11][Batch 12899], Speed: 15.300 samples/sec, RPN_Conf=0.097,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.318,RCNN_SmoothL1=0.171,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.873
[Epoch 11][Batch 12999], Speed: 15.300 samples/sec, RPN_Conf=0.097,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.318,RCNN_SmoothL1=0.171,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.873
[Epoch 11][Batch 13099], Speed: 15.339 samples/sec, RPN_Conf=0.097,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.318,RCNN_SmoothL1=0.171,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.873
[Epoch 11][Batch 13199], Speed: 15.246 samples/sec, RPN_Conf=0.097,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.318,RCNN_SmoothL1=0.171,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.873
[Epoch 11][Batch 13299], Speed: 15.372 samples/sec, RPN_Conf=0.097,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.318,RCNN_SmoothL1=0.171,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.873
[Epoch 11][Batch 13399], Speed: 15.583 samples/sec, RPN_Conf=0.097,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.318,RCNN_SmoothL1=0.171,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.873
[Epoch 11][Batch 13499], Speed: 15.541 samples/sec, RPN_Conf=0.097,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.319,RCNN_SmoothL1=0.171,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.873
[Epoch 11][Batch 13599], Speed: 15.390 samples/sec, RPN_Conf=0.097,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.319,RCNN_SmoothL1=0.171,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.872
[Epoch 11][Batch 13699], Speed: 15.387 samples/sec, RPN_Conf=0.097,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.319,RCNN_SmoothL1=0.171,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.872
[Epoch 11][Batch 13799], Speed: 15.395 samples/sec, RPN_Conf=0.097,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.319,RCNN_SmoothL1=0.171,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.872
[Epoch 11][Batch 13899], Speed: 15.324 samples/sec, RPN_Conf=0.097,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.319,RCNN_SmoothL1=0.171,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.872
[Epoch 11][Batch 13999], Speed: 15.445 samples/sec, RPN_Conf=0.097,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.319,RCNN_SmoothL1=0.171,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.872
[Epoch 11][Batch 14099], Speed: 15.192 samples/sec, RPN_Conf=0.097,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.319,RCNN_SmoothL1=0.171,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.872
[Epoch 11][Batch 14199], Speed: 15.389 samples/sec, RPN_Conf=0.098,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.319,RCNN_SmoothL1=0.171,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.872
[Epoch 11][Batch 14299], Speed: 15.333 samples/sec, RPN_Conf=0.098,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.319,RCNN_SmoothL1=0.171,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.872
[Epoch 11][Batch 14399], Speed: 15.453 samples/sec, RPN_Conf=0.098,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.319,RCNN_SmoothL1=0.171,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.872
[Epoch 11][Batch 14499], Speed: 15.404 samples/sec, RPN_Conf=0.098,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.319,RCNN_SmoothL1=0.171,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.872
[Epoch 11][Batch 14599], Speed: 15.478 samples/sec, RPN_Conf=0.098,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.319,RCNN_SmoothL1=0.171,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.872
[Epoch 11] Training cost: 7666.752, RPN_Conf=0.098,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.319,RCNN_SmoothL1=0.171
[Epoch 11] Saving parameters to faster_rcnn_resnet50_v1b_coco_0011_0.0000.params
[Epoch 12][Batch 99], Speed: 13.402 samples/sec, RPN_Conf=0.090,RPN_SmoothL1=0.083,RCNN_CrossEntropy=0.301,RCNN_SmoothL1=0.163,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.872
[Epoch 12][Batch 199], Speed: 15.193 samples/sec, RPN_Conf=0.093,RPN_SmoothL1=0.091,RCNN_CrossEntropy=0.314,RCNN_SmoothL1=0.169,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.872
[Epoch 12][Batch 299], Speed: 15.452 samples/sec, RPN_Conf=0.093,RPN_SmoothL1=0.093,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.169,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.872
[Epoch 12][Batch 399], Speed: 15.711 samples/sec, RPN_Conf=0.093,RPN_SmoothL1=0.091,RCNN_CrossEntropy=0.305,RCNN_SmoothL1=0.167,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.871
[Epoch 12][Batch 499], Speed: 15.408 samples/sec, RPN_Conf=0.094,RPN_SmoothL1=0.092,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.167,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.871
[Epoch 12][Batch 599], Speed: 15.530 samples/sec, RPN_Conf=0.095,RPN_SmoothL1=0.091,RCNN_CrossEntropy=0.306,RCNN_SmoothL1=0.166,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.871
[Epoch 12][Batch 699], Speed: 15.846 samples/sec, RPN_Conf=0.095,RPN_SmoothL1=0.092,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.166,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.871
[Epoch 12][Batch 799], Speed: 15.596 samples/sec, RPN_Conf=0.095,RPN_SmoothL1=0.092,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.166,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.871
[Epoch 12][Batch 899], Speed: 15.834 samples/sec, RPN_Conf=0.095,RPN_SmoothL1=0.092,RCNN_CrossEntropy=0.306,RCNN_SmoothL1=0.165,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.871
[Epoch 12][Batch 999], Speed: 15.513 samples/sec, RPN_Conf=0.095,RPN_SmoothL1=0.092,RCNN_CrossEntropy=0.306,RCNN_SmoothL1=0.165,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.871
[Epoch 12][Batch 1099], Speed: 15.784 samples/sec, RPN_Conf=0.095,RPN_SmoothL1=0.092,RCNN_CrossEntropy=0.306,RCNN_SmoothL1=0.165,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.871
[Epoch 12][Batch 1199], Speed: 16.006 samples/sec, RPN_Conf=0.095,RPN_SmoothL1=0.092,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.166,RPNAcc=0.957,RPNL1Loss=0.385,RCNNAcc=0.882,RCNNL1Loss=0.871
[Epoch 12][Batch 1299], Speed: 15.844 samples/sec, RPN_Conf=0.095,RPN_SmoothL1=0.091,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.166,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.882,RCNNL1Loss=0.871
[Epoch 12][Batch 1399], Speed: 15.702 samples/sec, RPN_Conf=0.095,RPN_SmoothL1=0.092,RCNN_CrossEntropy=0.306,RCNN_SmoothL1=0.166,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.882,RCNNL1Loss=0.871
[Epoch 12][Batch 1499], Speed: 15.659 samples/sec, RPN_Conf=0.095,RPN_SmoothL1=0.091,RCNN_CrossEntropy=0.306,RCNN_SmoothL1=0.166,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.882,RCNNL1Loss=0.871
[Epoch 12][Batch 1599], Speed: 15.895 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.092,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.166,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.882,RCNNL1Loss=0.870
[Epoch 12][Batch 1699], Speed: 15.722 samples/sec, RPN_Conf=0.095,RPN_SmoothL1=0.092,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.166,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.882,RCNNL1Loss=0.870
[Epoch 12][Batch 1799], Speed: 15.740 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.092,RCNN_CrossEntropy=0.306,RCNN_SmoothL1=0.166,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.882,RCNNL1Loss=0.870
[Epoch 12][Batch 1899], Speed: 15.905 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.092,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.166,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.882,RCNNL1Loss=0.870
[Epoch 12][Batch 1999], Speed: 15.834 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.092,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.166,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.882,RCNNL1Loss=0.870
[Epoch 12][Batch 2099], Speed: 15.697 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.093,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.167,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.882,RCNNL1Loss=0.870
[Epoch 12][Batch 2199], Speed: 15.778 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.093,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.166,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.882,RCNNL1Loss=0.870
[Epoch 12][Batch 2299], Speed: 16.201 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.092,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.166,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.882,RCNNL1Loss=0.870
[Epoch 12][Batch 2399], Speed: 15.680 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.093,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.167,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.882,RCNNL1Loss=0.870
[Epoch 12][Batch 2499], Speed: 15.773 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.093,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.167,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.882,RCNNL1Loss=0.870
[Epoch 12][Batch 2599], Speed: 15.523 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.093,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.167,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.883,RCNNL1Loss=0.870
[Epoch 12][Batch 2699], Speed: 16.257 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.093,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.167,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.883,RCNNL1Loss=0.870
[Epoch 12][Batch 2799], Speed: 16.011 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.093,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.167,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.883,RCNNL1Loss=0.870
[Epoch 12][Batch 2899], Speed: 15.835 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.093,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.167,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.883,RCNNL1Loss=0.869
[Epoch 12][Batch 2999], Speed: 15.898 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.093,RCNN_CrossEntropy=0.307,RCNN_SmoothL1=0.167,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.883,RCNNL1Loss=0.869
[Epoch 12][Batch 3099], Speed: 15.643 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.093,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.167,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.883,RCNNL1Loss=0.869
[Epoch 12][Batch 3199], Speed: 15.841 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.093,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.167,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.883,RCNNL1Loss=0.869
[Epoch 12][Batch 3299], Speed: 15.918 samples/sec, RPN_Conf=0.095,RPN_SmoothL1=0.093,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.167,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.883,RCNNL1Loss=0.869
[Epoch 12][Batch 3399], Speed: 15.912 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.093,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.167,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.883,RCNNL1Loss=0.869
[Epoch 12][Batch 3499], Speed: 15.666 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.093,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.167,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.883,RCNNL1Loss=0.869
[Epoch 12][Batch 3599], Speed: 16.280 samples/sec, RPN_Conf=0.095,RPN_SmoothL1=0.093,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.167,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.883,RCNNL1Loss=0.869
[Epoch 12][Batch 3699], Speed: 15.935 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.093,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.167,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.883,RCNNL1Loss=0.869
[Epoch 12][Batch 3799], Speed: 15.833 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.093,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.167,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.883,RCNNL1Loss=0.869
[Epoch 12][Batch 3899], Speed: 16.233 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.093,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.167,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.883,RCNNL1Loss=0.869
[Epoch 12][Batch 3999], Speed: 16.197 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.093,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.168,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.883,RCNNL1Loss=0.869
[Epoch 12][Batch 4099], Speed: 16.396 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.093,RCNN_CrossEntropy=0.308,RCNN_SmoothL1=0.168,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.883,RCNNL1Loss=0.869
[Epoch 12][Batch 4199], Speed: 15.913 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.093,RCNN_CrossEntropy=0.309,RCNN_SmoothL1=0.168,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.883,RCNNL1Loss=0.869
[Epoch 12][Batch 4299], Speed: 16.407 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.093,RCNN_CrossEntropy=0.309,RCNN_SmoothL1=0.168,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.883,RCNNL1Loss=0.869
[Epoch 12][Batch 4399], Speed: 15.887 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.093,RCNN_CrossEntropy=0.310,RCNN_SmoothL1=0.168,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.883,RCNNL1Loss=0.868
[Epoch 12][Batch 4499], Speed: 16.346 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.093,RCNN_CrossEntropy=0.310,RCNN_SmoothL1=0.168,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.883,RCNNL1Loss=0.868
[Epoch 12][Batch 4599], Speed: 16.173 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.310,RCNN_SmoothL1=0.168,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.883,RCNNL1Loss=0.868
[Epoch 12][Batch 4699], Speed: 15.854 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.310,RCNN_SmoothL1=0.168,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.883,RCNNL1Loss=0.868
[Epoch 12][Batch 4799], Speed: 14.993 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.310,RCNN_SmoothL1=0.168,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.883,RCNNL1Loss=0.868
[Epoch 12][Batch 4899], Speed: 16.181 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.310,RCNN_SmoothL1=0.168,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.883,RCNNL1Loss=0.868
[Epoch 12][Batch 4999], Speed: 16.026 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.310,RCNN_SmoothL1=0.168,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.883,RCNNL1Loss=0.868
[Epoch 12][Batch 5099], Speed: 15.810 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.311,RCNN_SmoothL1=0.168,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.883,RCNNL1Loss=0.868
[Epoch 12][Batch 5199], Speed: 16.252 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.310,RCNN_SmoothL1=0.168,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.883,RCNNL1Loss=0.868
[Epoch 12][Batch 5299], Speed: 16.102 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.310,RCNN_SmoothL1=0.168,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.883,RCNNL1Loss=0.868
[Epoch 12][Batch 5399], Speed: 15.881 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.310,RCNN_SmoothL1=0.168,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.883,RCNNL1Loss=0.868
[Epoch 12][Batch 5499], Speed: 15.645 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.310,RCNN_SmoothL1=0.168,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.883,RCNNL1Loss=0.868
[Epoch 12][Batch 5599], Speed: 15.856 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.311,RCNN_SmoothL1=0.168,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.883,RCNNL1Loss=0.868
[Epoch 12][Batch 5699], Speed: 15.817 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.311,RCNN_SmoothL1=0.168,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.883,RCNNL1Loss=0.868
[Epoch 12][Batch 5799], Speed: 15.936 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.311,RCNN_SmoothL1=0.168,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.883,RCNNL1Loss=0.867
[Epoch 12][Batch 5899], Speed: 15.720 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.311,RCNN_SmoothL1=0.168,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.883,RCNNL1Loss=0.867
[Epoch 12][Batch 5999], Speed: 15.823 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.311,RCNN_SmoothL1=0.168,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.883,RCNNL1Loss=0.867
[Epoch 12][Batch 6099], Speed: 15.639 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.311,RCNN_SmoothL1=0.168,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.883,RCNNL1Loss=0.867
[Epoch 12][Batch 6199], Speed: 15.901 samples/sec, RPN_Conf=0.096,RPN_SmoothL1=0.094,RCNN_CrossEntropy=0.311,RCNN_SmoothL1=0.168,RPNAcc=0.957,RPNL1Loss=0.384,RCNNAcc=0.883,RCNNL1Loss=0.867
