INFO:root:Namespace(batch_norm=False, batch_size=128, data_dir='~/.mxnet/datasets/imagenet', dtype='float16', last_gamma=True, log_interval=50, logging_dir='logs', lr=0.4, lr_decay=0.1, lr_decay_epoch='40,60', lr_decay_period=0, lr_mode='cosine', mode='hybrid', model='resnet101_v1b', momentum=0.9, num_epochs=120, num_gpus=8, num_workers=60, rec_train='/media/ramdisk/rec/train.rec', rec_train_idx='/media/ramdisk/rec/train.idx', rec_val='/media/ramdisk/rec/val.rec', rec_val_idx='/media/ramdisk/rec/val.idx', save_dir='params_resnet101_v1b', save_frequency=10, use_pretrained=False, use_rec=True, use_se=False, warmup_epochs=5, warmup_lr=0.0, wd=0.0001)
[21:39:51] src/io/iter_image_recordio_2.cc:170: ImageRecordIOParser2: /media/ramdisk/rec/train.rec, use 31 threads for decoding..
[21:39:54] src/io/iter_image_recordio_2.cc:170: ImageRecordIOParser2: /media/ramdisk/rec/val.rec, use 31 threads for decoding..
[21:40:28] src/kvstore/././comm.h:689: only 32 out of 56 GPU pairs are enabled direct access. It may affect the performance. You can set MXNET_ENABLE_GPU_P2P=0 to turn it off
[21:40:28] src/kvstore/././comm.h:698: .vvvv...
[21:40:28] src/kvstore/././comm.h:698: v.vv.v..
[21:40:28] src/kvstore/././comm.h:698: vv.v..v.
[21:40:28] src/kvstore/././comm.h:698: vvv....v
[21:40:28] src/kvstore/././comm.h:698: v....vvv
[21:40:28] src/kvstore/././comm.h:698: .v..v.vv
[21:40:28] src/kvstore/././comm.h:698: ..v.vv.v
[21:40:28] src/kvstore/././comm.h:698: ...vvvv.
[21:40:32] src/operator/nn/./cudnn/./cudnn_algoreg-inl.h:107: Running performance tests to find the best convolution algorithm, this can take a while... (setting env variable MXNET_CUDNN_AUTOTUNE_DEFAULT to 0 to disable)
INFO:root:Epoch[0] Batch [49]	Speed: 1189.454668 samples/sec	top1-err=0.998945	lr=0.003133
INFO:root:Epoch[25] Batch [249]	Speed: 2753.362603 samples/sec	top1-err=0.459422	lr=0.370316
INFO:root:Epoch[25] Batch [299]	Speed: 2734.577050 samples/sec	top1-err=0.459587	lr=0.370202
INFO:root:Epoch[25] Batch [349]	Speed: 2733.750040 samples/sec	top1-err=0.460033	lr=0.370087
INFO:root:Epoch[25] Batch [399]	Speed: 2755.926947 samples/sec	top1-err=0.460735	lr=0.369972
INFO:root:Epoch[25] Batch [449]	Speed: 2846.513231 samples/sec	top1-err=0.461226	lr=0.369857
INFO:root:Epoch[25] Batch [499]	Speed: 2910.931261 samples/sec	top1-err=0.461686	lr=0.369741
INFO:root:Epoch[25] Batch [549]	Speed: 2776.815254 samples/sec	top1-err=0.461715	lr=0.369626
INFO:root:Epoch[25] Batch [599]	Speed: 2808.626487 samples/sec	top1-err=0.462222	lr=0.369510
INFO:root:Epoch[25] Batch [649]	Speed: 2892.656022 samples/sec	top1-err=0.462521	lr=0.369394
INFO:root:Epoch[25] Batch [699]	Speed: 2847.831931 samples/sec	top1-err=0.462874	lr=0.369278
INFO:root:Epoch[25] Batch [749]	Speed: 2750.255671 samples/sec	top1-err=0.462986	lr=0.369161
INFO:root:Epoch[25] Batch [799]	Speed: 2880.429501 samples/sec	top1-err=0.463085	lr=0.369045
INFO:root:Epoch[25] Batch [849]	Speed: 2859.793108 samples/sec	top1-err=0.463273	lr=0.368928
INFO:root:Epoch[25] Batch [899]	Speed: 2759.938335 samples/sec	top1-err=0.463214	lr=0.368811
INFO:root:Epoch[25] Batch [949]	Speed: 2789.358786 samples/sec	top1-err=0.463472	lr=0.368694
INFO:root:Epoch[25] Batch [999]	Speed: 2906.443383 samples/sec	top1-err=0.463465	lr=0.368576
INFO:root:Epoch[25] Batch [1049]	Speed: 2866.706169 samples/sec	top1-err=0.463704	lr=0.368459
INFO:root:Epoch[25] Batch [1099]	Speed: 2964.485017 samples/sec	top1-err=0.463933	lr=0.368341
INFO:root:Epoch[25] Batch [1149]	Speed: 2943.851742 samples/sec	top1-err=0.464072	lr=0.368223
INFO:root:Epoch[25] Batch [1199]	Speed: 2712.143385 samples/sec	top1-err=0.464350	lr=0.368105
INFO:root:Epoch[25] Batch [1249]	Speed: 2993.737831 samples/sec	top1-err=0.464437	lr=0.367986
INFO:root:[Epoch 25] training: err-top1=0.464441
INFO:root:[Epoch 25] speed: 2820 samples/sec	time cost: 466.035131
INFO:root:[Epoch 25] validation: err-top1=0.441805 err-top5=0.191486
INFO:root:Epoch[26] Batch [49]	Speed: 2706.101332 samples/sec	top1-err=0.456152	lr=0.367865
INFO:root:Epoch[26] Batch [99]	Speed: 2918.389954 samples/sec	top1-err=0.457598	lr=0.367747
INFO:root:Epoch[26] Batch [149]	Speed: 2762.448531 samples/sec	top1-err=0.458828	lr=0.367628
INFO:root:Epoch[26] Batch [199]	Speed: 2745.261936 samples/sec	top1-err=0.459150	lr=0.367508
INFO:root:Epoch[26] Batch [249]	Speed: 2712.931598 samples/sec	top1-err=0.459945	lr=0.367389
INFO:root:Epoch[26] Batch [299]	Speed: 2719.496402 samples/sec	top1-err=0.460570	lr=0.367269
INFO:root:Epoch[26] Batch [349]	Speed: 2959.193911 samples/sec	top1-err=0.461152	lr=0.367150
INFO:root:Epoch[26] Batch [399]	Speed: 2748.864007 samples/sec	top1-err=0.461580	lr=0.367030
INFO:root:Epoch[26] Batch [449]	Speed: 2850.265145 samples/sec	top1-err=0.461786	lr=0.366909
INFO:root:Epoch[26] Batch [499]	Speed: 2826.044222 samples/sec	top1-err=0.461590	lr=0.366789
INFO:root:Epoch[26] Batch [549]	Speed: 2829.643862 samples/sec	top1-err=0.461816	lr=0.366668
INFO:root:Epoch[26] Batch [599]	Speed: 2734.066659 samples/sec	top1-err=0.461854	lr=0.366548
INFO:root:Epoch[26] Batch [649]	Speed: 2698.841333 samples/sec	top1-err=0.462150	lr=0.366426
INFO:root:Epoch[26] Batch [699]	Speed: 2720.100489 samples/sec	top1-err=0.462076	lr=0.366305
INFO:root:Epoch[26] Batch [749]	Speed: 2991.682597 samples/sec	top1-err=0.462077	lr=0.366184
INFO:root:Epoch[26] Batch [799]	Speed: 2663.770936 samples/sec	top1-err=0.462428	lr=0.366062
INFO:root:Epoch[26] Batch [849]	Speed: 2718.798474 samples/sec	top1-err=0.462392	lr=0.365940
INFO:root:Epoch[26] Batch [899]	Speed: 2758.103560 samples/sec	top1-err=0.462521	lr=0.365819
INFO:root:Epoch[26] Batch [949]	Speed: 2718.388547 samples/sec	top1-err=0.462826	lr=0.365696
INFO:root:Epoch[26] Batch [999]	Speed: 2797.671262 samples/sec	top1-err=0.462937	lr=0.365574
INFO:root:Epoch[26] Batch [1049]	Speed: 2715.061361 samples/sec	top1-err=0.462919	lr=0.365451
INFO:root:Epoch[26] Batch [1099]	Speed: 2628.271324 samples/sec	top1-err=0.463069	lr=0.365329
INFO:root:Epoch[26] Batch [1149]	Speed: 2689.096984 samples/sec	top1-err=0.463216	lr=0.365206
INFO:root:Epoch[26] Batch [1199]	Speed: 2754.691263 samples/sec	top1-err=0.463310	lr=0.365082
INFO:root:Epoch[26] Batch [1249]	Speed: 2941.096554 samples/sec	top1-err=0.463431	lr=0.364959
INFO:root:[Epoch 26] training: err-top1=0.463423
INFO:root:[Epoch 26] speed: 2767 samples/sec	time cost: 474.848188
INFO:root:[Epoch 26] validation: err-top1=0.440729 err-top5=0.191665
INFO:root:Epoch[27] Batch [49]	Speed: 2847.117581 samples/sec	top1-err=0.451406	lr=0.364833
INFO:root:Epoch[27] Batch [99]	Speed: 2667.257208 samples/sec	top1-err=0.452979	lr=0.364709
INFO:root:Epoch[27] Batch [149]	Speed: 2746.312011 samples/sec	top1-err=0.455469	lr=0.364585
INFO:root:Epoch[27] Batch [199]	Speed: 2732.208787 samples/sec	top1-err=0.456650	lr=0.364461
INFO:root:Epoch[27] Batch [249]	Speed: 2747.521206 samples/sec	top1-err=0.457137	lr=0.364337
INFO:root:Epoch[27] Batch [299]	Speed: 2874.157182 samples/sec	top1-err=0.457643	lr=0.364212
INFO:root:Epoch[27] Batch [349]	Speed: 2713.710394 samples/sec	top1-err=0.458075	lr=0.364087
INFO:root:Epoch[27] Batch [399]	Speed: 2785.911950 samples/sec	top1-err=0.458662	lr=0.363962
INFO:root:Epoch[27] Batch [449]	Speed: 2714.068007 samples/sec	top1-err=0.459106	lr=0.363837
INFO:root:Epoch[27] Batch [499]	Speed: 2764.124961 samples/sec	top1-err=0.459080	lr=0.363712
INFO:root:Epoch[27] Batch [549]	Speed: 2801.438913 samples/sec	top1-err=0.459398	lr=0.363586
INFO:root:Epoch[27] Batch [599]	Speed: 2649.476814 samples/sec	top1-err=0.459552	lr=0.363461
INFO:root:Epoch[27] Batch [649]	Speed: 2782.519482 samples/sec	top1-err=0.459754	lr=0.363335
INFO:root:Epoch[27] Batch [699]	Speed: 2663.451956 samples/sec	top1-err=0.459886	lr=0.363209
INFO:root:Epoch[27] Batch [749]	Speed: 2811.884562 samples/sec	top1-err=0.460227	lr=0.363082
INFO:root:Epoch[27] Batch [799]	Speed: 2702.528116 samples/sec	top1-err=0.460394	lr=0.362956
INFO:root:Epoch[27] Batch [849]	Speed: 2866.063487 samples/sec	top1-err=0.460600	lr=0.362829
INFO:root:Epoch[27] Batch [899]	Speed: 2812.566825 samples/sec	top1-err=0.460764	lr=0.362702
INFO:root:Epoch[27] Batch [949]	Speed: 2747.637846 samples/sec	top1-err=0.460992	lr=0.362575
INFO:root:Epoch[27] Batch [999]	Speed: 2634.064216 samples/sec	top1-err=0.461072	lr=0.362448
INFO:root:Epoch[27] Batch [1049]	Speed: 2786.298428 samples/sec	top1-err=0.461058	lr=0.362320
INFO:root:Epoch[27] Batch [1099]	Speed: 2836.797722 samples/sec	top1-err=0.461198	lr=0.362193
INFO:root:Epoch[27] Batch [1149]	Speed: 2730.313830 samples/sec	top1-err=0.461376	lr=0.362065
INFO:root:Epoch[27] Batch [1199]	Speed: 2601.508104 samples/sec	top1-err=0.461393	lr=0.361937
INFO:root:Epoch[27] Batch [1249]	Speed: 2879.879246 samples/sec	top1-err=0.461459	lr=0.361809
INFO:root:[Epoch 27] training: err-top1=0.461453
INFO:root:[Epoch 27] speed: 2751 samples/sec	time cost: 476.694533
INFO:root:[Epoch 27] validation: err-top1=0.455317 err-top5=0.201072
INFO:root:Epoch[28] Batch [49]	Speed: 2872.760769 samples/sec	top1-err=0.453262	lr=0.361678
INFO:root:Epoch[28] Batch [99]	Speed: 2868.418693 samples/sec	top1-err=0.456787	lr=0.361549
INFO:root:Epoch[28] Batch [149]	Speed: 2720.857068 samples/sec	top1-err=0.456829	lr=0.361420
INFO:root:Epoch[28] Batch [199]	Speed: 2786.077813 samples/sec	top1-err=0.456797	lr=0.361291
INFO:root:Epoch[28] Batch [249]	Speed: 2839.969443 samples/sec	top1-err=0.456945	lr=0.361162
INFO:root:Epoch[28] Batch [299]	Speed: 2750.510844 samples/sec	top1-err=0.456872	lr=0.361032
INFO:root:Epoch[28] Batch [349]	Speed: 2661.399161 samples/sec	top1-err=0.457377	lr=0.360903
INFO:root:Epoch[28] Batch [399]	Speed: 2881.641305 samples/sec	top1-err=0.457200	lr=0.360773
INFO:root:Epoch[28] Batch [449]	Speed: 2873.284087 samples/sec	top1-err=0.457619	lr=0.360643
INFO:root:Epoch[28] Batch [499]	Speed: 2798.512168 samples/sec	top1-err=0.457943	lr=0.360513
INFO:root:Epoch[28] Batch [549]	Speed: 2772.817454 samples/sec	top1-err=0.458143	lr=0.360382
INFO:root:Epoch[28] Batch [599]	Speed: 2745.875278 samples/sec	top1-err=0.458286	lr=0.360252
INFO:root:Epoch[28] Batch [649]	Speed: 2727.465840 samples/sec	top1-err=0.458595	lr=0.360121
INFO:root:Epoch[28] Batch [699]	Speed: 2802.773419 samples/sec	top1-err=0.458941	lr=0.359990
INFO:root:Epoch[28] Batch [749]	Speed: 2759.224744 samples/sec	top1-err=0.459104	lr=0.359859
INFO:root:Epoch[28] Batch [799]	Speed: 2688.240075 samples/sec	top1-err=0.459510	lr=0.359728
INFO:root:Epoch[28] Batch [849]	Speed: 2800.586934 samples/sec	top1-err=0.459544	lr=0.359596
INFO:root:Epoch[28] Batch [899]	Speed: 2671.487873 samples/sec	top1-err=0.459654	lr=0.359465
INFO:root:Epoch[28] Batch [949]	Speed: 2721.883619 samples/sec	top1-err=0.459739	lr=0.359333
INFO:root:Epoch[28] Batch [999]	Speed: 2805.466698 samples/sec	top1-err=0.459954	lr=0.359201
INFO:root:Epoch[28] Batch [1049]	Speed: 2723.890779 samples/sec	top1-err=0.459919	lr=0.359068
INFO:root:Epoch[28] Batch [1099]	Speed: 2750.158179 samples/sec	top1-err=0.459840	lr=0.358936
INFO:root:Epoch[28] Batch [1149]	Speed: 2846.581450 samples/sec	top1-err=0.460179	lr=0.358803
INFO:root:Epoch[28] Batch [1199]	Speed: 2814.304950 samples/sec	top1-err=0.460367	lr=0.358670
INFO:root:Epoch[28] Batch [1249]	Speed: 2845.585845 samples/sec	top1-err=0.460422	lr=0.358537
INFO:root:[Epoch 28] training: err-top1=0.460406
INFO:root:[Epoch 28] speed: 2778 samples/sec	time cost: 473.255674
INFO:root:[Epoch 28] validation: err-top1=0.435387 err-top5=0.189652
INFO:root:Epoch[29] Batch [49]	Speed: 2918.355212 samples/sec	top1-err=0.454102	lr=0.358401
INFO:root:Epoch[29] Batch [99]	Speed: 2776.516047 samples/sec	top1-err=0.453809	lr=0.358268
INFO:root:Epoch[29] Batch [149]	Speed: 2658.146465 samples/sec	top1-err=0.453770	lr=0.358134
INFO:root:Epoch[29] Batch [199]	Speed: 2785.154091 samples/sec	top1-err=0.454795	lr=0.358001
INFO:root:Epoch[29] Batch [249]	Speed: 2741.076058 samples/sec	top1-err=0.455254	lr=0.357867
INFO:root:Epoch[29] Batch [299]	Speed: 2732.369638 samples/sec	top1-err=0.454928	lr=0.357732
INFO:root:Epoch[29] Batch [349]	Speed: 2918.699219 samples/sec	top1-err=0.455226	lr=0.357598
INFO:root:Epoch[29] Batch [399]	Speed: 2803.921373 samples/sec	top1-err=0.455044	lr=0.357464
INFO:root:Epoch[29] Batch [449]	Speed: 2743.658428 samples/sec	top1-err=0.455629	lr=0.357329
INFO:root:Epoch[29] Batch [499]	Speed: 2680.808788 samples/sec	top1-err=0.455562	lr=0.357194
INFO:root:Epoch[29] Batch [549]	Speed: 2773.375905 samples/sec	top1-err=0.455689	lr=0.357059
INFO:root:Epoch[29] Batch [599]	Speed: 2834.333457 samples/sec	top1-err=0.455898	lr=0.356924
INFO:root:Epoch[29] Batch [649]	Speed: 2857.673417 samples/sec	top1-err=0.456331	lr=0.356788
INFO:root:Epoch[29] Batch [699]	Speed: 2761.953188 samples/sec	top1-err=0.456459	lr=0.356652
INFO:root:Epoch[29] Batch [749]	Speed: 2855.599053 samples/sec	top1-err=0.456786	lr=0.356517
INFO:root:Epoch[29] Batch [799]	Speed: 2815.577875 samples/sec	top1-err=0.457151	lr=0.356380
INFO:root:Epoch[29] Batch [849]	Speed: 2781.904114 samples/sec	top1-err=0.457385	lr=0.356244
INFO:root:Epoch[29] Batch [899]	Speed: 2846.468898 samples/sec	top1-err=0.457474	lr=0.356108
INFO:root:Epoch[29] Batch [949]	Speed: 2804.219778 samples/sec	top1-err=0.457766	lr=0.355971
INFO:root:Epoch[29] Batch [999]	Speed: 2667.178000 samples/sec	top1-err=0.457927	lr=0.355834
INFO:root:Epoch[29] Batch [1049]	Speed: 2734.192985 samples/sec	top1-err=0.458231	lr=0.355698
INFO:root:Epoch[29] Batch [1099]	Speed: 2738.282291 samples/sec	top1-err=0.458242	lr=0.355560
INFO:root:Epoch[29] Batch [1149]	Speed: 2765.634768 samples/sec	top1-err=0.458423	lr=0.355423
INFO:root:Epoch[29] Batch [1199]	Speed: 2866.435257 samples/sec	top1-err=0.458345	lr=0.355285
INFO:root:Epoch[29] Batch [1249]	Speed: 2810.707381 samples/sec	top1-err=0.458580	lr=0.355148
INFO:root:[Epoch 29] training: err-top1=0.458592
INFO:root:[Epoch 29] speed: 2783 samples/sec	time cost: 471.744097
INFO:root:[Epoch 29] validation: err-top1=0.448649 err-top5=0.200114
INFO:root:Epoch[30] Batch [49]	Speed: 2822.633320 samples/sec	top1-err=0.450742	lr=0.355007
INFO:root:Epoch[30] Batch [99]	Speed: 2850.593967 samples/sec	top1-err=0.451406	lr=0.354869
INFO:root:Epoch[30] Batch [149]	Speed: 2771.304338 samples/sec	top1-err=0.451895	lr=0.354731
INFO:root:Epoch[30] Batch [199]	Speed: 2789.986229 samples/sec	top1-err=0.452153	lr=0.354592
INFO:root:Epoch[30] Batch [249]	Speed: 2757.565511 samples/sec	top1-err=0.453102	lr=0.354454
INFO:root:Epoch[30] Batch [299]	Speed: 2846.514967 samples/sec	top1-err=0.452946	lr=0.354315
INFO:root:Epoch[30] Batch [349]	Speed: 2841.744960 samples/sec	top1-err=0.453228	lr=0.354176
INFO:root:Epoch[30] Batch [399]	Speed: 2727.874351 samples/sec	top1-err=0.453750	lr=0.354037
INFO:root:Epoch[30] Batch [449]	Speed: 2694.861522 samples/sec	top1-err=0.453945	lr=0.353897
INFO:root:Epoch[30] Batch [499]	Speed: 2712.946712 samples/sec	top1-err=0.453766	lr=0.353758
INFO:root:Epoch[30] Batch [549]	Speed: 2814.106466 samples/sec	top1-err=0.453951	lr=0.353618
INFO:root:Epoch[30] Batch [599]	Speed: 2832.133479 samples/sec	top1-err=0.454307	lr=0.353478
INFO:root:Epoch[30] Batch [649]	Speed: 2720.863722 samples/sec	top1-err=0.454402	lr=0.353338
INFO:root:Epoch[30] Batch [699]	Speed: 2676.934532 samples/sec	top1-err=0.454756	lr=0.353198
INFO:root:Epoch[30] Batch [749]	Speed: 2731.781948 samples/sec	top1-err=0.455271	lr=0.353057
INFO:root:Epoch[30] Batch [799]	Speed: 2752.505848 samples/sec	top1-err=0.455542	lr=0.352917
INFO:root:Epoch[30] Batch [849]	Speed: 2839.596170 samples/sec	top1-err=0.455610	lr=0.352776
INFO:root:Epoch[30] Batch [899]	Speed: 2803.893147 samples/sec	top1-err=0.455686	lr=0.352635
INFO:root:Epoch[30] Batch [949]	Speed: 2868.342029 samples/sec	top1-err=0.455931	lr=0.352493
INFO:root:Epoch[30] Batch [999]	Speed: 2776.934681 samples/sec	top1-err=0.456044	lr=0.352352
INFO:root:Epoch[30] Batch [1049]	Speed: 2688.882167 samples/sec	top1-err=0.456260	lr=0.352211
INFO:root:Epoch[30] Batch [1099]	Speed: 2701.599885 samples/sec	top1-err=0.456145	lr=0.352069
INFO:root:Epoch[30] Batch [1149]	Speed: 2704.565950 samples/sec	top1-err=0.456312	lr=0.351927
INFO:root:Epoch[30] Batch [1199]	Speed: 2794.188304 samples/sec	top1-err=0.456263	lr=0.351785
INFO:root:Epoch[30] Batch [1249]	Speed: 2878.768830 samples/sec	top1-err=0.456431	lr=0.351642
INFO:root:[Epoch 30] training: err-top1=0.456425
INFO:root:[Epoch 30] speed: 2772 samples/sec	time cost: 474.102088
INFO:root:[Epoch 30] validation: err-top1=0.430804 err-top5=0.182856
INFO:root:Epoch[31] Batch [49]	Speed: 2681.755034 samples/sec	top1-err=0.448242	lr=0.351497
INFO:root:Epoch[31] Batch [99]	Speed: 2813.754486 samples/sec	top1-err=0.450693	lr=0.351354
INFO:root:Epoch[31] Batch [149]	Speed: 2900.637397 samples/sec	top1-err=0.452057	lr=0.351212
INFO:root:Epoch[31] Batch [199]	Speed: 2745.834656 samples/sec	top1-err=0.452837	lr=0.351069
INFO:root:Epoch[31] Batch [249]	Speed: 2795.872513 samples/sec	top1-err=0.452668	lr=0.350925
INFO:root:Epoch[31] Batch [299]	Speed: 2908.997531 samples/sec	top1-err=0.453206	lr=0.350782
INFO:root:Epoch[31] Batch [349]	Speed: 2836.655142 samples/sec	top1-err=0.452866	lr=0.350639
INFO:root:Epoch[31] Batch [399]	Speed: 2758.489766 samples/sec	top1-err=0.453025	lr=0.350495
INFO:root:Epoch[31] Batch [449]	Speed: 2755.304229 samples/sec	top1-err=0.453420	lr=0.350351
INFO:root:Epoch[31] Batch [499]	Speed: 2661.221988 samples/sec	top1-err=0.453508	lr=0.350207
INFO:root:Epoch[31] Batch [549]	Speed: 2697.590050 samples/sec	top1-err=0.453576	lr=0.350062
INFO:root:Epoch[31] Batch [599]	Speed: 2851.175294 samples/sec	top1-err=0.453888	lr=0.349918
INFO:root:Epoch[31] Batch [649]	Speed: 2728.513990 samples/sec	top1-err=0.454294	lr=0.349773
INFO:root:Epoch[31] Batch [699]	Speed: 2742.191177 samples/sec	top1-err=0.454307	lr=0.349629
INFO:root:Epoch[31] Batch [749]	Speed: 2695.853893 samples/sec	top1-err=0.454270	lr=0.349484
INFO:root:Epoch[31] Batch [799]	Speed: 2744.551319 samples/sec	top1-err=0.454299	lr=0.349338
INFO:root:Epoch[31] Batch [849]	Speed: 2762.431830 samples/sec	top1-err=0.454400	lr=0.349193
INFO:root:Epoch[31] Batch [899]	Speed: 2803.047651 samples/sec	top1-err=0.454475	lr=0.349048
INFO:root:Epoch[31] Batch [949]	Speed: 2742.619383 samples/sec	top1-err=0.454698	lr=0.348902
INFO:root:Epoch[31] Batch [999]	Speed: 2735.431250 samples/sec	top1-err=0.454948	lr=0.348756
INFO:root:Epoch[31] Batch [1049]	Speed: 2841.305431 samples/sec	top1-err=0.455165	lr=0.348610
INFO:root:Epoch[31] Batch [1099]	Speed: 2817.070816 samples/sec	top1-err=0.455285	lr=0.348464
INFO:root:Epoch[31] Batch [1149]	Speed: 2665.610685 samples/sec	top1-err=0.455370	lr=0.348317
INFO:root:Epoch[31] Batch [1199]	Speed: 2730.892449 samples/sec	top1-err=0.455425	lr=0.348171
INFO:root:Epoch[31] Batch [1249]	Speed: 2997.439766 samples/sec	top1-err=0.455518	lr=0.348024
INFO:root:[Epoch 31] training: err-top1=0.455508
INFO:root:[Epoch 31] speed: 2772 samples/sec	time cost: 474.173084
INFO:root:[Epoch 31] validation: err-top1=0.425482 err-top5=0.182836
INFO:root:Epoch[32] Batch [49]	Speed: 2837.850562 samples/sec	top1-err=0.444785	lr=0.347874
INFO:root:Epoch[32] Batch [99]	Speed: 2783.338244 samples/sec	top1-err=0.447754	lr=0.347727
INFO:root:Epoch[32] Batch [149]	Speed: 2864.769966 samples/sec	top1-err=0.447858	lr=0.347580
INFO:root:Epoch[32] Batch [199]	Speed: 2739.619290 samples/sec	top1-err=0.448159	lr=0.347432
INFO:root:Epoch[32] Batch [249]	Speed: 2794.207828 samples/sec	top1-err=0.448941	lr=0.347285
INFO:root:Epoch[32] Batch [299]	Speed: 2701.169441 samples/sec	top1-err=0.449564	lr=0.347137
INFO:root:Epoch[32] Batch [349]	Speed: 2853.353555 samples/sec	top1-err=0.449548	lr=0.346989
INFO:root:Epoch[32] Batch [399]	Speed: 2782.266807 samples/sec	top1-err=0.449961	lr=0.346841
INFO:root:Epoch[32] Batch [449]	Speed: 2834.756686 samples/sec	top1-err=0.450263	lr=0.346692
INFO:root:Epoch[32] Batch [499]	Speed: 2778.915317 samples/sec	top1-err=0.450717	lr=0.346544
INFO:root:Epoch[32] Batch [549]	Speed: 2728.391689 samples/sec	top1-err=0.451017	lr=0.346395
INFO:root:Epoch[32] Batch [599]	Speed: 2740.001245 samples/sec	top1-err=0.451383	lr=0.346246
INFO:root:Epoch[32] Batch [649]	Speed: 2776.233774 samples/sec	top1-err=0.451932	lr=0.346097
INFO:root:Epoch[32] Batch [699]	Speed: 2695.638740 samples/sec	top1-err=0.452086	lr=0.345948
INFO:root:Epoch[32] Batch [749]	Speed: 2792.789028 samples/sec	top1-err=0.452379	lr=0.345799
INFO:root:Epoch[32] Batch [799]	Speed: 2866.898939 samples/sec	top1-err=0.452719	lr=0.345649
INFO:root:Epoch[32] Batch [849]	Speed: 2818.896953 samples/sec	top1-err=0.452869	lr=0.345499
INFO:root:Epoch[32] Batch [899]	Speed: 2682.671318 samples/sec	top1-err=0.452847	lr=0.345349
INFO:root:Epoch[32] Batch [949]	Speed: 2737.104622 samples/sec	top1-err=0.453059	lr=0.345199
INFO:root:Epoch[32] Batch [999]	Speed: 2831.832727 samples/sec	top1-err=0.453078	lr=0.345049
INFO:root:Epoch[32] Batch [1049]	Speed: 2730.271481 samples/sec	top1-err=0.453356	lr=0.344899
INFO:root:Epoch[32] Batch [1099]	Speed: 2795.455647 samples/sec	top1-err=0.453477	lr=0.344748
INFO:root:Epoch[32] Batch [1149]	Speed: 2731.880783 samples/sec	top1-err=0.453620	lr=0.344597
INFO:root:Epoch[32] Batch [1199]	Speed: 2969.150749 samples/sec	top1-err=0.453661	lr=0.344446
INFO:root:Epoch[32] Batch [1249]	Speed: 2944.844013 samples/sec	top1-err=0.453752	lr=0.344295
INFO:root:[Epoch 32] training: err-top1=0.453735
INFO:root:[Epoch 32] speed: 2788 samples/sec	time cost: 471.352807
INFO:root:[Epoch 32] validation: err-top1=0.435009 err-top5=0.188138
INFO:root:Epoch[33] Batch [49]	Speed: 2801.868022 samples/sec	top1-err=0.445977	lr=0.344141
INFO:root:Epoch[33] Batch [99]	Speed: 2932.143402 samples/sec	top1-err=0.445977	lr=0.343989
INFO:root:Epoch[33] Batch [149]	Speed: 2763.499848 samples/sec	top1-err=0.446654	lr=0.343838
INFO:root:Epoch[33] Batch [199]	Speed: 2903.705363 samples/sec	top1-err=0.447969	lr=0.343686
INFO:root:Epoch[33] Batch [249]	Speed: 2824.704301 samples/sec	top1-err=0.447895	lr=0.343534
INFO:root:Epoch[33] Batch [299]	Speed: 2777.546775 samples/sec	top1-err=0.448031	lr=0.343382
INFO:root:Epoch[33] Batch [349]	Speed: 2888.341280 samples/sec	top1-err=0.448549	lr=0.343229
INFO:root:Epoch[33] Batch [399]	Speed: 2888.040901 samples/sec	top1-err=0.448882	lr=0.343077
INFO:root:Epoch[33] Batch [449]	Speed: 2840.392329 samples/sec	top1-err=0.449184	lr=0.342924
INFO:root:Epoch[33] Batch [499]	Speed: 2847.293795 samples/sec	top1-err=0.449482	lr=0.342771
INFO:root:Epoch[33] Batch [549]	Speed: 2789.871149 samples/sec	top1-err=0.449844	lr=0.342618
INFO:root:Epoch[33] Batch [599]	Speed: 2968.842563 samples/sec	top1-err=0.450332	lr=0.342465
INFO:root:Epoch[33] Batch [649]	Speed: 2884.980349 samples/sec	top1-err=0.450364	lr=0.342312
INFO:root:Epoch[33] Batch [699]	Speed: 3016.380112 samples/sec	top1-err=0.450819	lr=0.342158
INFO:root:Epoch[33] Batch [749]	Speed: 2846.121450 samples/sec	top1-err=0.451319	lr=0.342005
INFO:root:Epoch[33] Batch [799]	Speed: 2936.438320 samples/sec	top1-err=0.451172	lr=0.341851
INFO:root:Epoch[33] Batch [849]	Speed: 2734.970279 samples/sec	top1-err=0.451289	lr=0.341697
INFO:root:Epoch[33] Batch [899]	Speed: 2963.810103 samples/sec	top1-err=0.451564	lr=0.341543
INFO:root:Epoch[33] Batch [949]	Speed: 2853.680094 samples/sec	top1-err=0.451726	lr=0.341388
INFO:root:Epoch[33] Batch [999]	Speed: 2867.996575 samples/sec	top1-err=0.451604	lr=0.341234
INFO:root:Epoch[33] Batch [1049]	Speed: 2717.659580 samples/sec	top1-err=0.451687	lr=0.341079
INFO:root:Epoch[33] Batch [1099]	Speed: 2803.805287 samples/sec	top1-err=0.451923	lr=0.340924
INFO:root:Epoch[33] Batch [1149]	Speed: 2858.064886 samples/sec	top1-err=0.451921	lr=0.340769
INFO:root:Epoch[33] Batch [1199]	Speed: 2869.419223 samples/sec	top1-err=0.452003	lr=0.340614
INFO:root:Epoch[33] Batch [1249]	Speed: 2860.775320 samples/sec	top1-err=0.452086	lr=0.340458
INFO:root:[Epoch 33] training: err-top1=0.452072
